TF1_2_task1,TF1target_mRNA_3_task1,_1_task1,miR_1_task1
500.0,166.66839069624427,8985.6,221.00221079719174
500.0,166.5482780373817,9000.0,221.16875814180875
500.0,166.4290283634442,9014.4,221.33434979462385
500.0,166.31063740699534,9028.800000000001,221.4989907445436
500.0,166.19309972535436,9043.2,221.66268615201113
500.0,166.0764082131958,9057.6,221.82544142751703
500.0,165.96055587255825,9072.0,221.98726194648594
500.0,165.84553581284436,9086.4,222.14815304927663
500.0,165.73134125082092,9100.800000000001,222.30812004118204
500.0,165.61796551061886,9115.2,222.46716819242917
500.0,165.50540202373313,9129.6,222.62530273817927
500.0,165.39364432902275,9144.0,222.78252887852767
500.0,165.28268607271087,9158.4,222.93885177850385
500.0,165.1725210083848,9172.800000000001,223.09427656807145
500.0,165.06314299699582,9187.2,223.24880834212814
500.0,164.9545349253336,9201.6,223.40245359552645
500.0,164.84669529274004,9216.0,223.5552167801829
500.0,164.73962050214018,9230.4,223.7071025983304
500.0,164.6333043385502,9244.800000000001,223.85811607004982
500.0,164.52774067114098,9259.2,224.00826218336158
500.0,164.42292345323798,9273.6,224.15754589422593
500.0,164.3188467223214,9288.0,224.30597212654274
500.0,164.215504600026,9302.4,224.45354577215153
500.0,164.1128912921412,9316.800000000001,224.60027169083156
500.0,164.01100108861115,9331.2,224.74615471030174
500.0,163.90982836353456,9345.6,224.89119962622067
500.0,163.80936757516483,9360.0,225.03541120218665
500.0,163.70961326590998,9374.4,225.17879416973767
500.0,163.6105500431879,9388.800000000001,225.32135452438902
500.0,163.51217669123074,9403.2,225.463096406624
500.0,163.41448995848847,9417.6,225.60402419909238
500.0,163.31748426949494,9432.0,225.74414256388226
500.0,163.2211541120703,9446.4,225.88345613372093
500.0,163.1254940373212,9460.800000000001,226.02196951197476
500.0,163.0304986596407,9475.2,226.15968727264922
500.0,162.93616265670826,9489.6,226.29661396038892
500.0,162.84248076948978,9504.0,226.43275409047757
500.0,162.74944780223763,9518.4,226.56811214883805
500.0,162.65705862249047,9532.800000000001,226.70269259203226
500.0,162.5653081610736,9547.2,226.8364998472613
500.0,162.47419141209855,9561.6,226.96953831236536
500.0,162.38369643862194,9576.0,227.1018134111876
500.0,162.29382125614896,9590.4,227.2333290460521
500.0,162.20456237547162,9604.800000000001,227.3640893265146
500.0,162.11591472825802,9619.2,227.4940985805905
500.0,162.02787329497485,9633.6,227.62336110912028
500.0,161.9404331048874,9648.0,227.75188118576966
500.0,161.85358923605963,9662.4,227.8796630570294
500.0,161.76733681535416,9676.800000000001,228.00671094221553
500.0,161.6816710184322,9691.2,228.13302903346914
500.0,161.5965870697536,9705.6,228.2586214957565
500.0,161.51208024257687,9720.0,228.3834924668691
500.0,161.42814585895914,9734.4,228.50764605742344
500.0,161.34477928975613,9748.800000000001,228.63108635086138
500.0,161.26198764824812,9763.2,228.75381831466515
500.0,161.17976147852076,9777.6,228.8758455941999
500.0,161.0980941407489,9792.0,228.99717202329447
500.0,161.01698172580765,9806.4,229.11780161758776
500.0,160.93642039745953,9820.800000000001,229.23773836742092
500.0,160.85640639235464,9835.2,229.35698623783725
500.0,160.77693602003052,9849.6,229.47554916858246
500.0,160.69800566291218,9864.0,229.5934310741044
500.0,160.61961177631213,9878.4,229.7106358435532
500.0,160.5417508884303,9892.800000000001,229.82716734078133
500.0,160.4644196003542,9907.2,229.94302940434335
500.0,160.3876145860588,9921.6,230.05822584749623
500.0,160.31133259240644,9936.0,230.17276045819915
500.0,160.2355568781299,9950.4,230.28663785811426
500.0,160.16029014377273,9964.800000000001,230.3998614167128
500.0,160.08553178613613,9979.2,230.51243469205542
500.0,160.01127823821085,9993.6,230.62436140925976
500.0,159.93752597809197,10008.0,230.73564526990563
500.0,159.86427152897895,10022.4,230.8462899520349
500.0,159.79151145917558,10036.800000000001,230.95629911015166
500.0,159.71924238209002,10051.2,231.06567637522207
500.0,159.6474609562347,10065.6,231.1744253546744
500.0,159.57616388522655,10080.0,231.28254963239917
500.0,159.50534791778668,10094.4,231.39005276874892
500.0,159.4350098477406,10108.800000000001,231.49693830053837
500.0,159.36514651401825,10123.2,231.60320974104437
500.0,159.29572954943484,10137.6,231.70887140957177
500.0,159.22676687684057,10152.0,231.81392641115076
500.0,159.15825986805356,10166.4,231.91837804397315
500.0,159.09020442102488,10180.800000000001,232.022229764005
500.0,159.02259642735774,10195.2,232.12548500536482
500.0,158.95543177230752,10209.6,232.22814718032367
500.0,158.8887063347817,10224.0,232.33021967930495
500.0,158.82241598733987,10238.4,232.43170587088463
500.0,158.75655659619386,10252.800000000001,232.53260910179108
500.0,158.69112402120751,10267.2,232.63293269690521
500.0,158.62611411589688,10281.6,232.7326799592603
500.0,158.5615227274301,10296.0,232.8318541700422
500.0,158.4973456966275,10310.4,232.93045858858915
500.0,158.43361414251095,10324.800000000001,233.02849723844295
500.0,158.37030828337564,10339.2,233.12597298749904
500.0,158.3074179753827,10353.6,233.22288889665415
500.0,158.24494059273397,10368.0,233.31924817258204
500.0,158.18287357479062,10382.4,233.4150540017018
500.0,158.12121442607304,10396.800000000001,233.5103095501781
500.0,158.05996071626103,10411.2,233.605017963921
500.0,157.99911008019362,10425.6,233.69918236858607
500.0,157.9386602178691,10440.0,233.7928058695743
500.0,157.8786088944452,10454.4,233.8858915520322
500.0,157.81895394023877,10468.800000000001,233.97844248085178
500.0,157.7596932507261,10483.2,234.0704617006704
500.0,157.70082478654265,10497.6,234.16195223587096
500.0,157.6423212549637,10512.0,234.25291782117583
500.0,157.58419212395523,10526.4,234.3433611121625
500.0,157.5264397028645,10540.800000000001,234.43328495260414
500.0,157.4690611002886,10555.2,234.52269231797294
500.0,157.4120534389502,10569.6,234.61158616495933
500.0,157.35541385569758,10584.0,234.69996943147171
500.0,157.2991395015046,10598.4,234.7878450366367
500.0,157.2432275414708,10612.800000000001,234.8752158807989
500.0,157.18767515482122,10627.2,234.9620848455211
500.0,157.13247953490665,10641.6,235.04845479358417
500.0,157.0776378892034,10656.0,235.13432856898706
500.0,157.02314743931342,10670.4,235.21970899694685
500.0,156.96900542096418,10684.800000000001,235.30459888389873
500.0,156.9152193688454,10699.2,235.3890016935861
500.0,156.86178185452857,10713.6,235.47291988641751
500.0,156.80868852025787,10728.0,235.5563561049465
500.0,156.7559371079085,10742.4,235.63931311003878
500.0,156.70352539410078,10756.800000000001,235.72179364513366
500.0,156.6514511902003,10771.2,235.80380043624396
500.0,156.59971234231782,10785.6,235.88533619195613
500.0,156.54830673130928,10800.0,235.96640360343008
500.0,156.49723227277588,10814.4,236.0470053443994
500.0,156.4464869170639,10828.800000000001,236.12714407117116
500.0,156.396068649265,10843.2,236.20682242262606
500.0,156.34597548921585,10857.6,236.28604302021827
500.0,156.29620549149845,10872.0,236.3648084679756
500.0,156.2467485804681,10886.4,236.4431219811058
500.0,156.1976066611425,10900.800000000001,236.5209858376957
500.0,156.14877915071983,10915.2,236.59840249261322
500.0,156.10026388763916,10929.6,236.67537450752081
500.0,156.05205872880254,10944.0,236.75190442790793
500.0,156.0041615495751,10958.4,236.82799478309113
500.0,155.95657024378497,10972.800000000001,236.9036480862141
500.0,155.90928272372346,10987.2,236.97886683424755
500.0,155.86229692014487,11001.6,237.0536535079894
500.0,155.81561078226653,11016.0,237.12801057206454
500.0,155.76922227776888,11030.4,237.20194047492504
500.0,155.72312939279533,11044.800000000001,237.27544564885005
500.0,155.67733013195252,11059.2,237.3485285099458
500.0,155.63182350235002,11073.6,237.4211920451788
500.0,155.58660708319124,11088.0,237.49343836250503
500.0,155.5416787876233,11102.4,237.56526974190885
500.0,155.49703673668444,11116.800000000001,237.6366885602059
500.0,155.4526790718278,11131.2,237.70769717920322
500.0,155.40860395492155,11145.6,237.77829794569942
500.0,155.36480956824875,11160.0,237.84849319148458
500.0,155.32129411450742,11174.4,237.91828523334024
500.0,155.2780558168105,11188.800000000001,237.98767637303956
500.0,155.2350929186859,11203.2,238.0566688973471
500.0,155.1924036840764,11217.6,238.1252650780189
500.0,155.14998639733986,11232.0,238.19346717180258
500.0,155.10783936324896,11246.4,238.26127742043727
500.0,155.06594931727435,11260.800000000001,238.32869905906176
500.0,155.02432076509024,11275.2,238.3957337634172
500.0,154.98295401634567,11289.6,238.46238356110405
500.0,154.94184719985458,11304.0,238.52865065624246
500.0,154.90099846231578,11318.4,238.59453723816426
500.0,154.86040596831296,11332.800000000001,238.6600454814129
500.0,154.82006790031468,11347.2,238.72517754574352
500.0,154.77998245867428,11361.6,238.78993557612282
500.0,154.74014786163,11376.0,238.85432170272918
500.0,154.70056234530497,11390.4,238.91833804095268
500.0,154.6612241637071,11404.800000000001,238.98198669139495
500.0,154.62213158872922,11419.2,239.04526973986927
500.0,154.58328291014897,11433.6,239.10818925740062
500.0,154.54467643562887,11448.0,239.17074730022557
500.0,154.5063104907163,11462.4,239.23294590979233
500.0,154.46818341884344,11476.800000000001,239.29478711276082
500.0,154.4302935813274,11491.2,239.35627292100244
500.0,154.39263935737011,11505.6,239.41740533160043
500.0,154.35521914405837,11520.0,239.47818632684957
500.0,154.31803179520122,11534.4,239.53861844400592
500.0,154.28107719029714,11548.800000000001,239.59870551398612
500.0,154.24435232231176,11563.2,239.6584475820662
500.0,154.2078556941085,11577.6,239.71784661583825
500.0,154.17158582745887,11592.0,239.77690456943444
500.0,154.13554126304214,11606.4,239.8356233835267
500.0,154.09972056044572,11620.800000000001,239.89400498532706
500.0,154.06412229816488,11635.2,239.95205128858743
500.0,154.02874507360286,11649.6,240.0097641935997
500.0,153.9935875030709,11664.0,240.0671455871957
500.0,153.9586482217881,11678.4,240.1241973427472
500.0,153.92392588388162,11692.800000000001,240.18092132016596
500.0,153.88941916238656,11707.2,240.23731936590363
500.0,153.8551267492459,11721.6,240.29339331295185
500.0,153.82104735531064,11736.0,240.3491449808422
500.0,153.78717971033976,11750.4,240.4045761756462
500.0,153.75352256300013,11764.800000000001,240.45968868997537
500.0,153.72007468086662,11779.2,240.51448430298112
500.0,153.68683485042206,11793.6,240.56896478035478
500.0,153.65380187705722,11808.0,240.62313187432775
500.0,153.62096908800672,11822.4,240.6769893642649
500.0,153.5883357403154,11836.800000000001,240.73053882185445
500.0,153.5559039286816,11851.2,240.78378075896345
500.0,153.52367238866748,11865.6,240.83671692798018
500.0,153.49163987012784,11880.0,240.8893490695461
500.0,153.4598051372104,11894.4,240.94167891255586
500.0,153.42816696835544,11908.800000000001,240.9937081741573
500.0,153.39672415629616,11923.2,241.04543855975135
500.0,153.36547550805844,11937.6,241.09687176299224
500.0,153.3344198449609,11952.0,241.14800946578737
500.0,153.30355600261495,11966.4,241.19885333829725
500.0,153.27288283092471,11980.800000000001,241.24940503893566
500.0,153.24239919408708,11995.2,241.29966621436952
500.0,153.21210397059176,12009.6,241.34963849951893
500.0,153.1819960532211,12024.0,241.39932351755718
500.0,153.15207434905028,12038.4,241.44872287991072
500.0,153.12233777944718,12052.800000000001,241.4978381862593
500.0,153.0927852800725,12067.2,241.54667102453567
500.0,153.0634158008796,12081.6,241.59522297092587
500.0,153.0342283061147,12096.0,241.6434955898692
500.0,153.00521165513032,12110.4,241.69149344185416
500.0,152.9763729073181,12124.800000000001,241.73921567014662
500.0,152.94771106515608,12139.2,241.78666380532638
500.0,152.91922499115773,12153.6,241.83383941207748
500.0,152.89091355714856,12168.0,241.88074404481756
500.0,152.86277564426618,12182.4,241.92737924769784
500.0,152.83481014296038,12196.800000000001,241.97374655460322
500.0,152.80701595299297,12211.2,242.01984748915217
500.0,152.77939198343793,12225.6,242.06568356469677
500.0,152.7519371526813,12240.0,242.1112562843228
500.0,152.72465038842128,12254.4,242.1565671408495
500.0,152.6975306276681,12268.800000000001,242.20161761682988
500.0,152.67057681674416,12283.2,242.2464091845505
500.0,152.64378791128394,12297.6,242.2909433060315
500.0,152.617162876234,12312.0,242.33522143302673
500.0,152.59070068585305,12326.4,242.37924500702357
500.0,152.5644003237119,12340.800000000001,242.4230154592431
500.0,152.53826078269344,12355.2,242.46653421063988
500.0,152.5122810649927,12369.6,242.50980267190226
500.0,152.48645905834982,12384.0,242.55282306456562
500.0,152.46079260556962,12398.4,242.59559763953658
500.0,152.43528242672846,12412.800000000001,242.63812654189587
500.0,152.40992751267598,12427.2,242.68041117677274
500.0,152.3847268620209,12441.6,242.7224529401648
500.0,152.3596794811311,12456.0,242.76425321893797
500.0,152.3347843841336,12470.4,242.80581339082647
500.0,152.3100405929145,12484.800000000001,242.847134824433
500.0,152.2854471371191,12499.2,242.88821887922845
500.0,152.26100305415176,12513.6,242.92906690555213
500.0,152.23670738917605,12528.0,242.9696802446117
500.0,152.21255919511458,12542.4,243.01006022848316
500.0,152.18855753264918,12556.800000000001,243.05020818011081
500.0,152.16470147022076,12571.2,243.09012541330733
500.0,152.14099008402934,12585.6,243.12981323275375
500.0,152.11742245803416,12600.0,243.1692729339994
500.0,152.09399768395346,12614.4,243.20850580346203
500.0,152.07071486126475,12628.800000000001,243.24751311842763
500.0,152.04757309720458,12643.2,243.28629614705065
500.0,152.02457150676864,12657.6,243.32485614835377
500.0,152.0017086131592,12672.0,243.36319578853048
500.0,151.97898382430517,12686.4,243.40131565301238
500.0,151.95639644169938,12700.800000000001,243.43921658785888
500.0,151.93394559897348,12715.2,243.4768998448597
500.0,151.91163043712663,12729.6,243.5143666675977
500.0,151.8894501045258,12744.0,243.55161829144876
500.0,151.8674037569055,12758.4,243.58865594358193
500.0,151.84549055736798,12772.800000000001,243.6254808429593
500.0,151.82370967638315,12787.2,243.66209420033607
500.0,151.80206029178856,12801.6,243.69849721826057
500.0,151.78054158878945,12816.0,243.73469109107415
500.0,151.75915275995865,12830.4,243.7706770049113
500.0,151.73789300523677,12844.800000000001,243.8064561376996
500.0,151.716761531932,12859.2,243.84202965915972
500.0,151.69575755472022,12873.6,243.8773987308054
500.0,151.67488029564495,12888.0,243.9125645059435
500.0,151.65412898411745,12902.4,243.94752812967397
500.0,151.63350285691652,12916.800000000001,243.98229073888984
500.0,151.61300115818872,12931.2,244.01685346227725
500.0,151.59262288366287,12945.6,244.0512176506555
500.0,151.57236583044607,12960.0,244.08538573265523
500.0,151.55223062221694,12974.4,244.11935758994892
500.0,151.53221650368667,12988.800000000001,244.15313434442547
500.0,151.51232272600376,13003.2,244.1867171106048
500.0,151.49254854675368,13017.6,244.22010699563788
500.0,151.47289322995914,13032.0,244.25330509930671
500.0,151.45335604608,13046.4,244.28631251402442
500.0,151.4339362720131,13060.800000000001,244.31913032483513
500.0,151.41463319109263,13075.2,244.35175960941405
500.0,151.3954460930898,13089.6,244.38420143806738
500.0,151.37637427421288,13104.0,244.41645687373247
500.0,151.3574170371074,13118.4,244.44852697197766
500.0,151.33857369085604,13132.800000000001,244.48041278100234
500.0,151.31984355097848,13147.2,244.51211534163696
500.0,151.30122593943162,13161.6,244.54363568734308
500.0,151.2827201846095,13176.0,244.57497484421324
500.0,151.2643256213433,13190.4,244.60613383097106
500.0,151.24604159090123,13204.800000000001,244.63711365897123
500.0,151.2278674409888,13219.2,244.66791533219944
500.0,151.20980133567778,13233.6,244.69854067033998
500.0,151.19184244840412,13248.0,244.7289907920715
500.0,151.17399107158496,13262.4,244.7592660392548
500.0,151.1562465430525,13276.800000000001,244.78936741103627
500.0,151.13860820594343,13291.2,244.81929589997668
500.0,151.12107540869894,13305.6,244.84905249205127
500.0,151.1036475050647,13320.0,244.8786381666496
500.0,151.08632385409092,13334.4,244.9080538965757
500.0,151.0691038201323,13348.800000000001,244.93730064804785
500.0,151.05198677284804,13363.2,244.9663793806989
500.0,151.03497208720185,13377.6,244.995291047576
500.0,151.01805914346195,13392.0,245.0240365951407
500.0,151.00124732720107,13406.4,245.05261696326895
500.0,150.98453602929638,13420.800000000001,245.0810330852511
500.0,150.96792464592966,13435.2,245.1092858877919
500.0,150.9514125785871,13449.6,245.1373762910105
500.0,150.9349992340595,13464.0,245.16530520844043
500.0,150.918684024442,13478.4,245.19307354702957
500.0,150.90246636713442,13492.800000000001,245.2206822071403
500.0,150.88634568484096,13507.2,245.2481320825493
500.0,150.870319863038,13521.6,245.27542540445128
500.0,150.85438943848587,13536.0,245.30256209202176
500.0,150.83855395199407,13550.4,245.3295429302414
500.0,150.8228128213848,13564.800000000001,245.3563688092853
500.0,150.807165468965,13579.2,245.38304061345733
500.0,150.79161132152632,13593.6,245.40955922119002
500.0,150.77614981034515,13608.0,245.43592550504457
500.0,150.76078037118253,13622.4,245.46214033171088
500.0,150.74550244428426,13636.800000000001,245.4882045620075
500.0,150.73031547438077,13651.2,245.5141190508817
500.0,150.71521891068724,13665.6,245.53988464740945
500.0,150.7002122069036,13680.0,245.56550219479533
500.0,150.68529482121437,13694.4,245.59097253037265
500.0,150.6704662162889,13708.800000000001,245.6162964856034
500.0,150.65572585928115,13723.2,245.6414748860783
500.0,150.64107322182983,13737.6,245.66650855151664
500.0,150.62650778005835,13752.0,245.6913982957665
500.0,150.6120290145748,13766.4,245.7161449268046
500.0,150.597636410472,13780.800000000001,245.74074924673633
500.0,150.58332913138346,13795.2,245.7652124253241
500.0,150.56910611630389,13809.6,245.78953588903218
500.0,150.55496752785348,13824.0,245.8137196613311
500.0,150.54091285178038,13838.4,245.83776454064775
500.0,150.52694157776384,13852.800000000001,245.861671320172
500.0,150.51305319941434,13867.2,245.88544078785682
500.0,150.4992472142735,13881.6,245.9090737264181
500.0,150.48552312381412,13896.0,245.93257091333484
500.0,150.47188043344013,13910.4,245.9559331208491
500.0,150.45831865248664,13924.800000000001,245.9791611159659
500.0,150.44483729421992,13939.2,246.0022556604533
500.0,150.43143587583745,13953.6,246.0252175108425
500.0,150.41811391846784,13968.0,246.04804741842761
500.0,150.40487094717085,13982.4,246.0707461292658
500.0,150.39170649093742,13996.800000000001,246.09331438417732
500.0,150.37862008268965,14011.2,246.11575291874541
500.0,150.36561125928085,14025.6,246.13806246331637
500.0,150.35267956149545,14040.0,246.1602437429995
500.0,150.33982453404903,14054.4,246.1822974776672
500.0,150.3270457255884,14068.800000000001,246.2042243819548
500.0,150.31434201838638,14083.2,246.2260259418197
500.0,150.30171318451488,14097.6,246.24770261169058
500.0,150.28915904400733,14112.0,246.26925478974906
500.0,150.27667914596097,14126.4,246.2906831873781
500.0,150.26427304292088,14140.800000000001,246.31198851128354
500.0,150.25194029088019,14155.2,246.333171463494
500.0,150.23968044927992,14169.6,246.35423274136105
500.0,150.2274930810091,14184.0,246.37517303755894
500.0,150.21537775240472,14198.4,246.39599304008485
500.0,150.20333403325168,14212.800000000001,246.41669343225882
500.0,150.19136149678286,14227.2,246.43727489272368
500.0,150.17945971967916,14241.6,246.45773809544505
500.0,150.1676282820693,14256.0,246.4780837097115
500.0,150.15586676753014,14270.4,246.49831240013435
500.0,150.1441747630863,14284.800000000001,246.51842482664776
500.0,150.13255185921057,14299.2,246.5384216445088
500.0,150.12099764982352,14313.6,246.55830350429724
500.0,150.10951173229378,14328.0,246.57807105191583
500.0,150.0980937074379,14342.4,246.59772492859005
500.0,150.08674308034182,14356.800000000001,246.61726588383746
500.0,150.07545823625225,14371.2,246.63669594197668
500.0,150.06423986129906,14385.6,246.6560145057597
500.0,150.05308755289795,14400.0,246.6752222172868
